Violation Precinct,Issue Date,count
101,2016-10-31,606
101,2016-11-30,687
101,2016-12-31,654
101,2017-01-31,653
101,2017-02-28,509
101,2017-03-31,577
101,2017-04-30,530
101,2017-05-31,519
101,2017-06-30,133
101,2017-07-31,6
101,2017-08-31,1
101,2017-09-30,2
101,2017-10-31,2
101,2017-11-30,3
101,2017-12-31,4
102,2014-01-31,1984
102,2014-02-28,1724
102,2014-03-31,1921
102,2014-04-30,1850
102,2014-05-31,1825
102,2014-06-30,1690
102,2014-07-31,1739
102,2014-08-31,1837
102,2014-09-30,2019
102,2014-10-31,1889
102,2014-11-30,1855
102,2014-12-31,1446
102,2015-01-31,2694
102,2015-02-28,1491
102,2015-03-31,1663
102,2015-04-30,1738
102,2015-05-31,1471
102,2015-06-30,1857
102,2015-07-31,1426
102,2015-08-31,1554
102,2015-09-30,1524
102,2015-10-31,1494
102,2015-11-30,1406
102,2015-12-31,1420
102,2016-01-31,1578
102,2016-02-29,1630
102,2016-03-31,1751
102,2016-04-30,1925
102,2016-05-31,1692
102,2016-06-30,1084
102,2016-07-31,1345
102,2016-08-31,1488
102,2016-09-30,1524
102,2016-10-31,1543
102,2016-11-30,1549
102,2016-12-31,1360
102,2017-01-31,1602
102,2017-02-28,1702
102,2017-03-31,1722
102,2017-04-30,1591
102,2017-05-31,1454
102,2017-06-30,977
102,2017-07-31,2
102,2017-08-31,3
102,2017-09-30,2
102,2017-10-31,4
102,2017-11-30,5
102,2017-12-31,1
103,2014-01-31,3523
103,2014-02-28,3035
103,2014-03-31,3491
103,2014-04-30,3253
103,2014-05-31,3060
103,2014-06-30,2952
103,2014-07-31,2962
103,2014-08-31,3096
103,2014-09-30,3287
103,2014-10-31,2893
103,2014-11-30,2485
103,2014-12-31,2027
103,2015-01-31,4899
103,2015-02-28,2977
103,2015-03-31,3105
103,2015-04-30,3137
103,2015-05-31,2764
103,2015-06-30,3714
103,2015-07-31,2732
103,2015-08-31,2847
103,2015-09-30,2661
103,2015-10-31,2532
103,2015-11-30,2271
103,2015-12-31,2275
103,2016-01-31,1985
103,2016-02-29,2036
103,2016-03-31,2168
103,2016-04-30,2295
103,2016-05-31,2020
103,2016-06-30,1405
103,2016-07-31,1726
103,2016-08-31,1936
103,2016-09-30,2289
103,2016-10-31,2638
103,2016-11-30,2598
103,2016-12-31,2149
103,2017-01-31,2732
103,2017-02-28,2156
103,2017-03-31,2299
103,2017-04-30,2231
103,2017-05-31,2202
103,2017-06-30,1474
103,2017-07-31,4
103,2017-08-31,2
103,2017-09-30,4
103,2017-10-31,5
103,2017-11-30,8
103,2017-12-31,4
104,2014-01-31,2190
104,2014-02-28,1844
104,2014-03-31,2108
104,2014-04-30,1863
104,2014-05-31,1996
104,2014-06-30,1777
104,2014-07-31,1644
104,2014-08-31,1951
104,2014-09-30,2454
104,2014-10-31,1965
104,2014-11-30,1627
104,2014-12-31,1631
104,2015-01-31,4678
104,2015-02-28,1518
104,2015-03-31,1685
104,2015-04-30,1896
104,2015-05-31,1964
104,2015-06-30,2115
104,2015-07-31,1491
104,2015-08-31,1721
104,2015-09-30,1488
104,2015-10-31,1574
104,2015-11-30,1566
104,2015-12-31,1727
104,2016-01-31,1755
104,2016-02-29,1738
104,2016-03-31,2016
104,2016-04-30,2050
104,2016-05-31,1990
104,2016-06-30,1289
104,2016-07-31,1398
104,2016-08-31,1480
104,2016-09-30,1683
104,2016-10-31,1800
104,2016-11-30,1398
104,2016-12-31,1353
104,2017-01-31,1654
104,2017-02-28,1494
104,2017-03-31,1841
104,2017-04-30,1580
104,2017-05-31,1507
104,2017-06-30,1239
104,2017-07-31,8
104,2017-08-31,4
104,2017-09-30,6
104,2017-10-31,2
104,2017-11-30,2
104,2017-12-31,6
105,2014-01-31,1924
105,2014-02-28,1665
105,2014-03-31,1858
105,2014-04-30,1721
105,2014-05-31,2020
105,2014-06-30,1595
105,2014-07-31,1691
105,2014-08-31,1851
105,2014-09-30,2156
105,2014-10-31,1808
105,2014-11-30,1857
105,2014-12-31,1463
105,2015-01-31,1714
105,2015-02-28,1263
105,2015-03-31,1281
105,2015-04-30,1312
105,2015-05-31,1050
105,2015-06-30,1738
105,2015-07-31,1088
105,2015-08-31,1045
105,2015-09-30,1087
105,2015-10-31,1223
105,2015-11-30,1187
105,2015-12-31,1137
105,2016-01-31,1263
105,2016-02-29,1253
105,2016-03-31,1484
105,2016-04-30,1400
105,2016-05-31,1052
105,2016-06-30,919
105,2016-07-31,964
105,2016-08-31,1104
105,2016-09-30,1243
105,2016-10-31,1356
105,2016-11-30,1244
105,2016-12-31,1264
105,2017-01-31,1260
105,2017-02-28,1135
105,2017-03-31,1311
105,2017-04-30,1248
105,2017-05-31,1292
105,2017-06-30,595
105,2017-07-31,4
105,2017-08-31,6
105,2017-09-30,3
105,2017-10-31,4
105,2017-12-31,3
106,2014-01-31,1787
106,2014-02-28,1714
106,2014-03-31,1660
106,2014-04-30,1633
106,2014-05-31,1555
106,2014-06-30,1507
106,2014-07-31,1586
106,2014-08-31,1583
106,2014-09-30,1617
106,2014-10-31,1509
106,2014-11-30,1404
106,2014-12-31,1061
106,2015-01-31,1853
106,2015-02-28,1202
106,2015-03-31,1251
106,2015-04-30,1437
106,2015-05-31,1356
106,2015-06-30,1705
106,2015-07-31,1365
106,2015-08-31,1309
106,2015-09-30,1258
106,2015-10-31,1351
106,2015-11-30,1173
106,2015-12-31,1141
106,2016-01-31,1101
106,2016-02-29,1252
106,2016-03-31,1243
106,2016-04-30,1406
106,2016-05-31,1126
106,2016-06-30,840
106,2016-07-31,918
106,2016-08-31,1111
106,2016-09-30,1356
106,2016-10-31,1290
106,2016-11-30,1118
106,2016-12-31,1025
106,2017-01-31,1211
106,2017-02-28,1273
106,2017-03-31,1244
106,2017-04-30,1178
106,2017-05-31,983
106,2017-06-30,668
106,2017-07-31,1
106,2017-08-31,2
106,2017-09-30,2
106,2017-10-31,2
106,2017-12-31,1
107,2014-01-31,1672
107,2014-02-28,1464
107,2014-03-31,1786
107,2014-04-30,1587
107,2014-05-31,1455
107,2014-06-30,1338
107,2014-07-31,1283
107,2014-08-31,1282
107,2014-09-30,1429
107,2014-10-31,1269
107,2014-11-30,1172
107,2014-12-31,1085
107,2015-01-31,2006
107,2015-02-28,1187
107,2015-03-31,1493
107,2015-04-30,1355
107,2015-05-31,1276
107,2015-06-30,1653
107,2015-07-31,1200
107,2015-08-31,1202
107,2015-09-30,1080
107,2015-10-31,1211
107,2015-11-30,913
107,2015-12-31,902
107,2016-01-31,817
107,2016-02-29,972
107,2016-03-31,1287
107,2016-04-30,1192
107,2016-05-31,979
107,2016-06-30,688
107,2016-07-31,812
107,2016-08-31,883
107,2016-09-30,1040
107,2016-10-31,1052
107,2016-11-30,1054
107,2016-12-31,929
107,2017-01-31,1091
107,2017-02-28,1124
107,2017-03-31,1172
107,2017-04-30,958
107,2017-05-31,1003
107,2017-06-30,667
107,2017-07-31,5
107,2017-08-31,1
107,2017-09-30,2
107,2017-10-31,1
107,2017-11-30,5
107,2017-12-31,10
108,2014-01-31,2213
108,2014-02-28,1945
108,2014-03-31,2568
108,2014-04-30,2728
108,2014-05-31,2613
108,2014-06-30,2294
108,2014-07-31,2240
108,2014-08-31,2110
108,2014-09-30,2368
108,2014-10-31,2388
108,2014-11-30,2281
108,2014-12-31,2024
108,2015-01-31,5543
108,2015-02-28,1925
108,2015-03-31,2360
108,2015-04-30,2446
108,2015-05-31,2398
108,2015-06-30,3079
108,2015-07-31,2282
108,2015-08-31,2363
108,2015-09-30,2031
108,2015-10-31,2426
108,2015-11-30,2052
108,2015-12-31,1698
108,2016-01-31,1825
108,2016-02-29,1860
108,2016-03-31,2398
108,2016-04-30,2152
108,2016-05-31,2146
108,2016-06-30,1452
108,2016-07-31,1522
108,2016-08-31,1759
108,2016-09-30,1913
108,2016-10-31,2129
108,2016-11-30,1914
108,2016-12-31,1952
108,2017-01-31,1960
108,2017-02-28,1922
108,2017-03-31,2270
108,2017-04-30,2062
108,2017-05-31,2371
108,2017-06-30,2221
108,2017-07-31,6
108,2017-08-31,2
108,2017-09-30,7
108,2017-10-31,1
108,2017-11-30,1
108,2017-12-31,3
109,2014-01-31,4727
109,2014-02-28,4047
109,2014-03-31,5139
109,2014-04-30,4648
109,2014-05-31,4799
109,2014-06-30,4491
109,2014-07-31,4301
109,2014-08-31,5146
109,2014-09-30,4875
109,2014-10-31,4816
109,2014-11-30,3745
109,2014-12-31,3539
109,2015-01-31,6011
109,2015-02-28,3530
109,2015-03-31,4508
109,2015-04-30,4480
109,2015-05-31,4053
109,2015-06-30,4888
109,2015-07-31,3648
109,2015-08-31,3866
109,2015-09-30,3681
109,2015-10-31,4381
109,2015-11-30,3840
109,2015-12-31,3292
109,2016-01-31,3116
109,2016-02-29,3463
109,2016-03-31,4004
109,2016-04-30,3335
109,2016-05-31,2991
109,2016-06-30,2410
109,2016-07-31,2855
109,2016-08-31,3161
109,2016-09-30,3985
109,2016-10-31,4210
109,2016-11-30,3720
109,2016-12-31,2954
109,2017-01-31,3606
109,2017-02-28,2905
109,2017-03-31,3777
109,2017-04-30,3310
109,2017-05-31,3167
109,2017-06-30,2329
109,2017-07-31,4
109,2017-08-31,6
109,2017-09-30,5
109,2017-10-31,7
109,2017-11-30,9
109,2017-12-31,8
110,2014-01-31,2470
110,2014-02-28,2163
110,2014-03-31,2658
110,2014-04-30,2741
110,2014-05-31,2722
110,2014-06-30,2497
110,2014-07-31,2615
110,2014-08-31,3131
110,2014-09-30,3335
110,2014-10-31,2590
110,2014-11-30,2077
110,2014-12-31,1814
110,2015-01-31,3557
110,2015-02-28,2153
110,2015-03-31,2532
110,2015-04-30,2546
110,2015-05-31,2580
110,2015-06-30,3390
110,2015-07-31,2654
110,2015-08-31,3216
110,2015-09-30,2733
110,2015-10-31,2780
110,2015-11-30,2206
110,2015-12-31,2066
110,2016-01-31,2110
110,2016-02-29,2484
110,2016-03-31,2597
110,2016-04-30,2754
110,2016-05-31,2552
110,2016-06-30,1956
110,2016-07-31,2243
110,2016-08-31,2769
110,2016-09-30,2942
110,2016-10-31,3116
110,2016-11-30,2809
110,2016-12-31,2665
110,2017-01-31,2670
110,2017-02-28,2603
110,2017-03-31,2643
110,2017-04-30,2627
110,2017-05-31,2769
110,2017-06-30,1980
110,2017-07-31,8
110,2017-08-31,5
110,2017-09-30,10
110,2017-10-31,8
110,2017-11-30,9
110,2017-12-31,3
111,2014-01-31,1406
111,2014-02-28,1206
111,2014-03-31,1468
111,2014-04-30,1376
111,2014-05-31,1487
111,2014-06-30,1404
111,2014-07-31,1360
111,2014-08-31,1379
111,2014-09-30,1634
111,2014-10-31,1495
111,2014-11-30,1176
111,2014-12-31,989
111,2015-01-31,1570
111,2015-02-28,951
111,2015-03-31,1216
111,2015-04-30,1294
111,2015-05-31,1269
111,2015-06-30,1423
111,2015-07-31,1062
111,2015-08-31,1148
111,2015-09-30,1298
111,2015-10-31,1249
111,2015-11-30,1063
111,2015-12-31,1075
111,2016-01-31,1193
111,2016-02-29,1132
111,2016-03-31,1180
111,2016-04-30,1109
111,2016-05-31,1042
111,2016-06-30,713
111,2016-07-31,891
111,2016-08-31,957
111,2016-09-30,1041
111,2016-10-31,1086
111,2016-11-30,975
111,2016-12-31,1076
111,2017-01-31,1056
111,2017-02-28,986
111,2017-03-31,1035
111,2017-04-30,947
111,2017-05-31,1060
111,2017-06-30,809
111,2017-07-31,3
111,2017-08-31,2
111,2017-09-30,3
111,2017-10-31,1
111,2017-11-30,2
111,2017-12-31,1
112,2014-01-31,2845
112,2014-02-28,2448
112,2014-03-31,3633
112,2014-04-30,3289
112,2014-05-31,2975
112,2014-06-30,3153
112,2014-07-31,3095
112,2014-08-31,3123
112,2014-09-30,3226
112,2014-10-31,2992
112,2014-11-30,2674
112,2014-12-31,2278
112,2015-01-31,4462
112,2015-02-28,2499
112,2015-03-31,3198
112,2015-04-30,3071
112,2015-05-31,3136
112,2015-06-30,3623
112,2015-07-31,3021
112,2015-08-31,2946
112,2015-09-30,2733
112,2015-10-31,3348
112,2015-11-30,2891
112,2015-12-31,2292
112,2016-01-31,2333
112,2016-02-29,2257
112,2016-03-31,2782
112,2016-04-30,3045
112,2016-05-31,2431
112,2016-06-30,1679
112,2016-07-31,1817
112,2016-08-31,2041
112,2016-09-30,2334
112,2016-10-31,2634
112,2016-11-30,2376
112,2016-12-31,2147
112,2017-01-31,2424
112,2017-02-28,2490
112,2017-03-31,2735
112,2017-04-30,2712
112,2017-05-31,2283
112,2017-06-30,1906
112,2017-07-31,7
112,2017-08-31,4
112,2017-09-30,3
112,2017-10-31,4
112,2017-11-30,6
112,2017-12-31,9
113,2014-01-31,986
113,2014-02-28,883
113,2014-03-31,974
113,2014-04-30,974
113,2014-05-31,820
113,2014-06-30,905
113,2014-07-31,801
113,2014-08-31,1090
113,2014-09-30,1117
113,2014-10-31,1133
113,2014-11-30,1080
113,2014-12-31,1072
113,2015-01-31,1785
113,2015-02-28,582
113,2015-03-31,515
113,2015-04-30,501
113,2015-05-31,497
113,2015-06-30,775
113,2015-07-31,454
113,2015-08-31,419
113,2015-09-30,366
113,2015-10-31,358
113,2015-11-30,395
113,2015-12-31,348
113,2016-01-31,406
113,2016-02-29,348
113,2016-03-31,340
113,2016-04-30,408
113,2016-05-31,317
113,2016-06-30,282
113,2016-07-31,493
113,2016-08-31,332
113,2016-09-30,447
113,2016-10-31,395
113,2016-11-30,392
113,2016-12-31,326
113,2017-01-31,361
113,2017-02-28,325
113,2017-03-31,507
113,2017-04-30,431
113,2017-05-31,442
113,2017-06-30,95
113,2017-07-31,5
113,2017-08-31,1
113,2017-09-30,3
113,2017-10-31,2
113,2017-11-30,4
114,2014-01-31,4364
114,2014-02-28,4167
114,2014-03-31,5218
114,2014-04-30,4879
114,2014-05-31,5135
114,2014-06-30,5428
114,2014-07-31,4870
114,2014-08-31,5036
114,2014-09-30,5483
114,2014-10-31,5166
114,2014-11-30,3965
114,2014-12-31,3466
114,2015-01-31,7191
114,2015-02-28,4084
114,2015-03-31,5214
114,2015-04-30,4572
114,2015-05-31,4850
114,2015-06-30,5755
114,2015-07-31,4281
114,2015-08-31,4730
114,2015-09-30,4528
114,2015-10-31,4951
114,2015-11-30,4023
114,2015-12-31,3587
114,2016-01-31,3986
114,2016-02-29,4144
114,2016-03-31,4595
114,2016-04-30,4691
114,2016-05-31,4682
114,2016-06-30,3103
114,2016-07-31,3782
114,2016-08-31,4444
114,2016-09-30,4942
114,2016-10-31,5660
114,2016-11-30,4636
114,2016-12-31,4296
114,2017-01-31,4649
114,2017-02-28,4649
114,2017-03-31,5605
114,2017-04-30,4815
114,2017-05-31,4674
114,2017-06-30,4053
114,2017-07-31,9
114,2017-08-31,6
114,2017-09-30,11
114,2017-10-31,6
114,2017-11-30,11
114,2017-12-31,10
115,2014-01-31,3770
115,2014-02-28,3344
115,2014-03-31,4253
115,2014-04-30,4112
115,2014-05-31,4459
115,2014-06-30,4263
115,2014-07-31,3610
115,2014-08-31,3884
115,2014-09-30,4073
115,2014-10-31,3840
115,2014-11-30,3688
115,2014-12-31,2860
115,2015-01-31,5676
115,2015-02-28,3438
115,2015-03-31,3901
115,2015-04-30,3850
115,2015-05-31,3687
115,2015-06-30,4526
115,2015-07-31,3176
115,2015-08-31,3272
115,2015-09-30,3157
115,2015-10-31,3262
115,2015-11-30,3000
115,2015-12-31,2613
115,2016-01-31,2527
115,2016-02-29,2914
115,2016-03-31,3345
115,2016-04-30,3118
115,2016-05-31,3033
115,2016-06-30,1944
115,2016-07-31,2416
115,2016-08-31,2760
115,2016-09-30,2975
115,2016-10-31,2974
115,2016-11-30,2765
115,2016-12-31,2581
115,2017-01-31,2734
115,2017-02-28,2727
115,2017-03-31,3133
115,2017-04-30,2712
115,2017-05-31,2703
115,2017-06-30,2013
115,2017-07-31,4
115,2017-08-31,1
115,2017-09-30,5
115,2017-10-31,3
115,2017-11-30,4
115,2017-12-31,2
116,2014-01-31,7
116,2014-02-28,4
116,2014-03-31,5
116,2014-04-30,5
116,2014-05-31,2
116,2014-06-30,5
116,2014-07-31,3
116,2014-08-31,7
116,2014-09-30,4
116,2014-10-31,4
116,2014-11-30,4
116,2014-12-31,2
116,2015-02-28,3
116,2015-03-31,9
116,2015-04-30,7
116,2015-05-31,2
116,2015-06-30,12
116,2015-07-31,3
116,2015-08-31,3
116,2015-09-30,3
116,2015-10-31,9
116,2015-11-30,6
116,2016-01-31,6
116,2016-02-29,3
116,2016-03-31,8
116,2016-04-30,10
116,2016-05-31,13
116,2016-06-30,7
116,2016-07-31,14
116,2016-08-31,9
116,2016-09-30,10
116,2016-10-31,8
116,2016-11-30,6
116,2016-12-31,9
116,2017-01-31,5
116,2017-02-28,2
116,2017-03-31,1
116,2017-04-30,5
116,2017-05-31,2
117,2014-01-31,7
117,2014-02-28,9
117,2014-03-31,6
117,2014-04-30,2
117,2014-05-31,5
117,2014-06-30,2
117,2014-08-31,4
117,2014-09-30,5
117,2014-10-31,2
117,2014-11-30,1
117,2014-12-31,1
117,2015-01-31,4
117,2015-02-28,2
117,2015-03-31,3
117,2015-04-30,3
117,2015-06-30,3
117,2015-07-31,6
117,2015-08-31,5
117,2015-09-30,11
117,2015-10-31,2
117,2015-11-30,2
117,2015-12-31,2
117,2016-01-31,2
117,2016-02-29,6
117,2016-03-31,1
117,2016-04-30,2
117,2016-05-31,1
117,2016-06-30,1
117,2016-07-31,5
117,2016-08-31,5
117,2016-09-30,2
117,2016-10-31,2
117,2016-11-30,1
117,2016-12-31,3
117,2017-01-31,8
117,2017-02-28,8
117,2017-03-31,4
117,2017-04-30,2
117,2017-05-31,9
117,2017-06-30,5
118,2014-01-31,7
118,2014-02-28,3
118,2014-03-31,8
118,2014-04-30,3
118,2014-05-31,2
118,2014-06-30,8
118,2014-07-31,5
118,2014-08-31,5
118,2014-09-30,18
118,2014-10-31,10
118,2014-11-30,5
118,2014-12-31,18
118,2015-01-31,6
118,2015-02-28,7
118,2015-03-31,9
118,2015-04-30,7
118,2015-05-31,11
118,2015-06-30,9
118,2015-07-31,8
118,2015-08-31,16
118,2015-09-30,5
118,2015-10-31,1
118,2015-11-30,3
118,2015-12-31,3
118,2016-01-31,10
118,2016-02-29,4
118,2016-03-31,1
118,2016-04-30,3
118,2016-05-31,5
118,2016-06-30,3
118,2016-07-31,1
118,2016-08-31,6
118,2016-09-30,2
118,2016-10-31,2
118,2016-11-30,5
118,2016-12-31,1
118,2017-01-31,6
118,2017-02-28,3
118,2017-03-31,2
118,2017-04-30,3
118,2017-05-31,1
118,2017-06-30,1
119,2014-02-28,3
119,2014-03-31,5
119,2014-04-30,2
119,2014-05-31,2
119,2014-06-30,2
119,2014-07-31,3
119,2014-08-31,3
119,2014-09-30,2
119,2014-10-31,4
119,2014-11-30,6
119,2014-12-31,3
119,2015-01-31,2
119,2015-02-28,36
119,2015-03-31,3
119,2015-04-30,3
119,2015-05-31,1
119,2015-06-30,1
119,2015-08-31,4
119,2015-10-31,1
119,2015-12-31,7
119,2016-01-31,1
119,2016-02-29,3
119,2016-04-30,4
119,2016-05-31,6
119,2016-06-30,4
119,2016-07-31,4
119,2016-08-31,1
119,2016-09-30,4
119,2016-10-31,1
119,2016-11-30,5
119,2016-12-31,4
119,2017-01-31,1
119,2017-02-28,3
119,2017-03-31,6
119,2017-05-31,2
119,2017-06-30,3
119,2017-09-30,1
120,2014-01-31,643
120,2014-02-28,580
120,2014-03-31,818
120,2014-04-30,628
120,2014-05-31,659
120,2014-06-30,772
120,2014-07-31,620
120,2014-08-31,618
120,2014-09-30,749
120,2014-10-31,604
120,2014-11-30,590
120,2014-12-31,545
120,2015-01-31,1119
120,2015-02-28,458
120,2015-03-31,425
120,2015-04-30,564
120,2015-05-31,575
120,2015-06-30,697
120,2015-07-31,501
120,2015-08-31,480
120,2015-09-30,479
120,2015-10-31,370
120,2015-11-30,373
120,2015-12-31,514
120,2016-01-31,444
120,2016-02-29,472
120,2016-03-31,488
120,2016-04-30,399
120,2016-05-31,354
120,2016-06-30,328
120,2016-07-31,315
120,2016-08-31,339
120,2016-09-30,447
120,2016-10-31,479
120,2016-11-30,471
120,2016-12-31,544
120,2017-01-31,532
120,2017-02-28,485
120,2017-03-31,626
120,2017-04-30,658
120,2017-05-31,470
120,2017-06-30,315
120,2017-07-31,1
120,2017-08-31,1
120,2017-09-30,1
120,2017-11-30,1
120,2017-12-31,1
121,2014-01-31,727
121,2014-02-28,705
121,2014-03-31,724
121,2014-04-30,690
121,2014-05-31,705
121,2014-06-30,659
121,2014-07-31,689
121,2014-08-31,715
121,2014-09-30,831
121,2014-10-31,665
121,2014-11-30,612
121,2014-12-31,357
121,2015-01-31,703
121,2015-02-28,577
121,2015-03-31,601
121,2015-04-30,471
121,2015-05-31,499
121,2015-06-30,793
121,2015-07-31,474
121,2015-08-31,500
121,2015-09-30,522
121,2015-10-31,500
121,2015-11-30,488
121,2015-12-31,470
121,2016-01-31,472
121,2016-02-29,449
121,2016-03-31,473
121,2016-04-30,436
121,2016-05-31,221
121,2016-06-30,353
121,2016-07-31,415
121,2016-08-31,395
121,2016-09-30,436
121,2016-10-31,413
121,2016-11-30,455
121,2016-12-31,502
121,2017-01-31,318
121,2017-02-28,313
121,2017-03-31,393
121,2017-04-30,296
121,2017-05-31,364
121,2017-06-30,87
121,2017-08-31,2
121,2017-09-30,2
121,2017-12-31,1
122,2014-01-31,847
122,2014-02-28,754
122,2014-03-31,912
122,2014-04-30,972
122,2014-05-31,1147
122,2014-06-30,1039
122,2014-07-31,690
122,2014-08-31,912
122,2014-09-30,771
122,2014-10-31,814
122,2014-11-30,612
122,2014-12-31,761
122,2015-01-31,915
122,2015-02-28,431
122,2015-03-31,419
122,2015-04-30,538
122,2015-05-31,603
122,2015-06-30,829
122,2015-07-31,570
122,2015-08-31,670
122,2015-09-30,649
122,2015-10-31,554
122,2015-11-30,518
122,2015-12-31,617
122,2016-01-31,637
122,2016-02-29,627
122,2016-03-31,448
122,2016-04-30,418
122,2016-05-31,370
122,2016-06-30,400
122,2016-07-31,447
122,2016-08-31,449
122,2016-09-30,568
122,2016-10-31,540
122,2016-11-30,467
122,2016-12-31,595
122,2017-01-31,569
122,2017-02-28,614
122,2017-03-31,604
122,2017-04-30,461
122,2017-05-31,443
122,2017-06-30,262
122,2017-07-31,2
122,2017-08-31,3
122,2017-11-30,4
122,2017-12-31,1
123,2014-01-31,553
123,2014-02-28,541
123,2014-03-31,526
123,2014-04-30,438
123,2014-05-31,470
123,2014-06-30,513
123,2014-07-31,438
123,2014-08-31,774
123,2014-09-30,711
123,2014-10-31,588
123,2014-11-30,586
123,2014-12-31,387
123,2015-01-31,586
123,2015-02-28,321
123,2015-03-31,329
123,2015-04-30,421
123,2015-05-31,468
123,2015-06-30,730
123,2015-07-31,365
123,2015-08-31,316
123,2015-09-30,366
123,2015-10-31,374
123,2015-11-30,365
123,2015-12-31,364
123,2016-01-31,325
123,2016-02-29,279
123,2016-03-31,332
123,2016-04-30,345
123,2016-05-31,191
123,2016-06-30,220
123,2016-07-31,229
123,2016-08-31,259
123,2016-09-30,207
123,2016-10-31,268
123,2016-11-30,271
123,2016-12-31,274
123,2017-01-31,241
123,2017-02-28,184
123,2017-03-31,217
123,2017-04-30,230
123,2017-05-31,251
123,2017-06-30,63
123,2017-07-31,2
123,2017-08-31,2
123,2017-09-30,4
123,2017-10-31,2
123,2017-11-30,3
123,2017-12-31,2
